SRV_STD;WC200_DST_SRV_RATE;WC200_DST_SERR_RATE;WC200_DST_RERR_RATE;WC200_SRV_SRC_RATE;WT10_DST_SRV_RATE;MAP_SRC_INIT_HAS_A;MAP_SRC_INIT_HAS_F;MAP_SRC_INIT_HAS_S;MAP_SRC_INIT_HAS_R;MAP_SRC_INIT_HAS_P;MAP_SRC_INIT_HAS_C;MAP_SRC_INIT_HAS_U;MAP_SRC_INIT_HAS_E;STATE_SF;MAP_WC200_DST_CNT;MAP_WC200_SRV_CNT;MAP_WT10_DST_CNT;MAP_WT10_SRV_CNT;MAP_SRC_BYTES;IS_NA;IS_AS;IS_DBC;IS_FT;IS_HTTP;IS_MI;IS_MM;IS_NW;IS_RA;IS_UK
HTTP;0.315;0;0.11;0;0.22;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.14;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,65E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.105;0;0.165;0;0.16;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.185;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,83E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.12;0;0.22;0;0.166;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.25;0;0.28;0;0.258;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.26;0;0.28;0;0.262;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.275;0;0.28;0;0.268;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.325;0;0.285;0;0.284;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.155;0;0.285;0;0.188;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.34;0;0.285;0;0.29;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.25;0;0.255;0;0.22;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.26;0;0.255;0;0.224;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.395;0;0.23;0;0.346;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.22;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;6,59E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.06;0.025;0.115;0;0.024;0;0;1;0;0;0;0;0;1;1;1;1;1;4,54E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.245;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,44E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.255;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,56E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.37;0;0.25;0;0.35;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.005;0.005;0.15;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;2,65E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.205;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;7,60E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.215;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;5,26E-01;0;1;0;0;0;0;0;0;0;0
AS;0.01;0;0.25;0;0.006;0;0;1;0;0;0;0;0;1;1;1;1;1;4,00E-02;0;1;0;0;0;0;0;0;0;0
HTTP;0.23;0;0.23;0;0.204;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.225;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.02;0;0.225;0.005;0.008;0;0;1;0;0;0;0;0;1;1;1;1;1;8,25E-01;0;1;0;0;0;0;0;0;0;0
MM;0;0.01;0.055;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;6,58E-02;0;0;0;0;0;0;1;0;0;0
HTTP;0.025;0;0.21;0;0.016;0;0;1;0;0;0;0;0;1;1;1;1;1;8,47E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.205;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,62E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.23;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,44E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.25;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
UK;0;0;0.25;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;7,30E-02;0;0;0;0;0;0;0;0;0;1
MM;0.015;0;0.27;0;0.008;1;0;0;0;1;0;0;0;1;1;1;1;1;5,55E-02;0;0;0;0;0;0;1;0;0;0
HTTP;0.01;0;0.255;0;0.006;0;0;1;0;0;0;0;0;1;1;1;1;1;5,56E-01;0;0;0;0;1;0;0;0;0;0
AS;0.2;0;0.255;0;0.192;0;0;1;0;0;0;0;0;1;1;1;1;1;5,54E-01;0;1;0;0;0;0;0;0;0;0
AS;0.035;0;0.265;0;0.014;0;0;1;0;0;0;0;0;1;1;1;1;1;2,26E-02;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.275;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,76E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0;0.01;0.06;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;2,69E-01;0;0;0;0;1;0;0;0;0;0
AS;0.055;0;0.3;0;0.022;0;0;1;0;0;0;0;0;1;1;1;1;1;3,00E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.275;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;4,59E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.295;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0;0;0.295;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,51E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.19;0;0.335;0;0.162;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.205;0;0.33;0;0.168;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.21;0;0.33;0;0.17;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.3;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5,73E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.21;0;0.33;0;0.178;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.23;0;0.33;0;0.278;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.02;0.01;0.055;0;0.01;0;0;1;0;0;0;0;0;1;1;1;1;1;9,10E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.38;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,45E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.355;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,56E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.01;0.01;0.06;0.005;0.012;0;0;0;1;0;0;0;0;1;1;1;1;1;4,91E-03;0;0;0;0;1;0;0;0;0;0
UK;0;0.01;0.06;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;3,79E-01;0;0;0;0;0;0;0;0;0;1
HTTP;0.005;0.01;0.06;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;9,22E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.39;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;6,25E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.395;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5,54E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.15;0;0.38;0;0.184;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.16;0;0.37;0;0.188;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.185;0;0.36;0;0.198;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.355;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,54E-02;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.36;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;4,59E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.2;0;0.33;0;0.202;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.23;0;0.325;0;0.262;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.24;0;0.325;0;0.266;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.25;0;0.325;0;0.27;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.15;0;0.325;0;0.192;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.27;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;4,63E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.305;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,47E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.31;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;1,69E+00;0;1;0;0;0;0;0;0;0;0
HTTP;0.3;0;0.315;0;0.288;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0;0;0.325;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;9,01E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.005;0;0.325;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;1,15E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.025;0;0.315;0;0.01;0;0;1;0;0;0;0;0;1;1;1;1;1;5,51E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.33;0;0.24;0;0.286;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.33;0;0.215;0;0.286;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.3;0;0.195;0;0.222;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.305;0;0.19;0;0.224;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.175;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,61E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.385;0;0.15;0;0.29;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.475;0;0.1;0;0.296;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.31;0;0.1;0;0.214;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.5;0;0.09;0;0.308;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.515;0;0.065;0;0.32;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.33;0;0.065;0;0.232;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.55;0;0.02;0;0.374;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.575;0;0.005;0;0.448;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.375;0;0.005;0;0.308;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.43;0;0.01;0;0.338;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.51;0;0.005;0;0.458;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.43;0;0.005;0;0.35;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.42;0;0.005;0;0.354;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.425;0;0.005;0;0.356;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.01;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,46E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.31;0;0.004;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.305;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5,79E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.045;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,61E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.48;0;0.055;0;0.486;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
MM;0;0;0.325;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;6,63E-02;0;0;0;0;0;0;1;0;0;0
HTTP;0.495;0;0.055;0;0.502;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.495;0;0.055;0;0.506;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.51;0;0.055;0;0.508;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.065;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;6,59E-02;0;1;0;0;0;0;0;0;0;0
AS;0.015;0;0.325;0.005;0.006;0;0;1;0;0;0;0;0;1;1;1;1;1;8,56E-01;0;1;0;0;0;0;0;0;0;0
AS;0.05;0;0.32;0.025;0.026;0;0;0;1;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.365;0;0.12;0;0.34;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0;0;0.12;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;2,02E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.16;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;4,97E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.175;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,40E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.33;0;0.185;0;0.334;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
NA;0.005;0;0.33;0.005;0.278;0;0;0;0;0;0;0;0;1;1;1;1;1;1,80E-02;1;0;0;0;0;0;0;0;0;0
NA;0.01;0;0.33;0.01;0.278;0;0;0;0;0;0;0;0;1;1;1;1;1;2,71E-03;1;0;0;0;0;0;0;0;0;0
HTTP;0.3;0;0.185;0;0.34;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.295;0;0.19;0;0.342;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.435;0;0.19;0;0.502;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.3;0;0.19;0;0.344;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.435;0;0.19;0;0.498;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.275;0;0.19;0;0.34;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.19;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;7,50E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.2;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;6,49E-01;0;1;0;0;0;0;0;0;0;0
UK;0.005;0.01;0.05;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;3,89E-01;0;0;0;0;0;0;0;0;0;1
HTTP;0;0.01;0.06;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;4,66E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.435;0;0.225;0;0.498;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0;0.005;0.28;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;6,42E-03;0;0;0;0;1;0;0;0;0;0
HTTP;0.445;0;0.205;0;0.512;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.23;0;0.19;0;0.318;0;0;1;0;0;0;0;0;1;1;1;1;1;1,76E-01;0;0;0;0;1;0;0;0;0;0
NA;0.315;0.01;0.21;0.325;0.268;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.36;0.01;0.19;0.37;0.268;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
HTTP;0.415;0;0.155;0;0.468;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
NA;0.485;0.01;0.175;0.485;0.27;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.51;0.01;0.175;0.5;0.27;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
UK;0;0.01;0.06;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;2,49E-01;0;0;0;0;0;0;0;0;0;1
UK;0.01;0.01;0.065;0;0.026;0;0;1;0;0;0;0;0;1;1;1;1;1;1,50E-01;0;0;0;0;0;0;0;0;0;1
UK;0;0.01;0.065;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,57E-01;0;0;0;0;0;0;0;0;0;1
NA;0.52;0.01;0.175;0.5;0.266;0;0;0;0;0;0;0;0;1;1;1;1;1;1,80E-02;1;0;0;0;0;0;0;0;0;0
NA;0.54;0.01;0.165;0.51;0.266;0;0;0;0;0;0;0;0;1;1;1;1;1;1,14E-01;1;0;0;0;0;0;0;0;0;0
NA;0;0.01;0.155;0.515;0;0;0;0;0;0;0;0;0;1;1;1;1;1;7,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.59;0.01;0.135;0.5;0.27;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.605;0.01;0.125;0.505;0.27;0;0;0;0;0;0;0;0;1;1;1;1;1;1,80E-02;1;0;0;0;0;0;0;0;0;0
HTTP;0.43;0;0.155;0;0.47;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.27;0;0.125;0;0.324;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.275;0;0.115;0;0.324;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.285;0;0.1;0;0.324;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
NA;0.63;0.01;0.125;0.49;0.27;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.71;0.01;0.095;0.555;0.286;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
HTTP;0.01;0;0.11;0;0.008;0;0;1;0;0;0;0;0;1;1;1;1;1;2,98E-01;0;0;0;0;1;0;0;0;0;0
NW;0.01;0;0.125;0;0.004;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;0;0;0;0;0;0;0;1;0;0
NW;0.015;0;0.125;0;0.006;0;0;0;0;0;0;0;0;1;1;1;1;1;8,43E-03;0;0;0;0;0;0;0;1;0;0
HTTP;0.01;0;0.125;0.005;0.01;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.125;0;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
NA;0.75;0.01;0.09;0.555;0.302;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
MM;0;0.01;0.08;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,01E-02;0;0;0;0;0;0;1;0;0;0
NA;0.78;0.01;0.065;0.555;0.314;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
AS;0;0.01;0.055;0;0.004;0;0;0;0;0;0;0;0;1;1;1;1;1;2,98E-02;0;1;0;0;0;0;0;0;0;0
NA;0.845;0.01;0.035;0.565;0.348;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
HTTP;0.375;0;0.12;0;0.428;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.38;0;0.12;0;0.43;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
NA;0.95;0.005;0.02;0.62;0.438;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.96;0;0.02;0.625;0.444;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
HTTP;0.345;0;0.09;0;0.402;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.345;0;0.09;0;0.404;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
NW;0.01;0;0.09;0;0.004;0;0;0;0;0;0;0;0;1;1;1;1;1;7,42E-03;0;0;0;0;0;0;0;1;0;0
AS;0;0;0.115;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,68E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.01;0;0.13;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;1,98E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.29;0;0.13;0;0.388;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.105;0;0.095;0;0.042;1;0;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;0;0;0;1;0;0;0;0;0
HTTP;0.155;0;0.09;0.375;0.07;1;0;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;0;0;0;1;0;0;0;0;0
HTTP;0.005;0;0.09;0;0.002;1;0;0;0;0;0;0;0;1;1;1;1;1;6,42E-03;0;0;0;0;1;0;0;0;0;0
HTTP;0.155;0;0.09;0;0.062;1;0;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;0;0;0;1;0;0;0;0;0
HTTP;0.21;0;0.09;0.065;0.092;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.09;0;0.004;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
NW;0;0;0.085;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;7,42E-03;0;0;0;0;0;0;0;1;0;0
AS;0;0;0.055;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
NW;0.09;0;0.055;0;0.036;0;0;0;0;0;0;0;0;1;1;1;1;1;8,43E-03;0;0;0;0;0;0;0;1;0;0
AS;0.005;0;0.055;0;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
NW;0.11;0;0.05;0;0.046;0;0;0;0;0;0;0;0;1;1;1;1;1;8,18E-03;0;0;0;0;0;0;0;1;0;0
NW;0.115;0;0.05;0;0.048;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;0;0;0;0;0;0;0;1;0;0
NW;0.005;0;0.045;0;0.004;0;0;0;0;0;0;0;0;1;1;1;1;1;9,19E-03;0;0;0;0;0;0;0;1;0;0
NW;0.165;0;0.045;0;0.068;0;0;0;0;0;0;0;0;1;1;1;1;1;9,19E-03;0;0;0;0;0;0;0;1;0;0
HTTP;0.24;0;0.045;0.09;0.134;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;0;0;0;1;0;0;0;0;0
NA;0.975;0;0.005;0.645;0.462;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.97;0.005;0.005;0.645;0.476;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.97;0.005;0.005;0.68;0.498;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.97;0.005;0.005;0.69;0.504;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.97;0.005;0.005;0.7;0.526;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
AS;0;0;0.045;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
NW;0;0;0.045;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;7,68E-04;0;0;0;0;0;0;0;1;0;0
AS;0;0;0.04;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
